borehole,id,CALI,DEPTH,DTCO,DTSM,RHOB,SGR,VOL_ILLITE
W101,18059,8.6413,9089.5,55.6283,107.5014,2.7787,9.8172,0.007089
W101,18060,8.607999999999999,9090.0,54.9307,106.2404,2.7296,13.6933,0.036344
W101,18061,8.5759,9090.5,54.8961,105.4542,2.7030000000000003,16.679000000000002,0.044441
W101,18062,8.5606,9091.0,54.6026,104.55,2.697,17.5782,0.046802
W101,18063,8.5553,9091.5,54.1556,103.276,2.7015,17.1878,0.044237
W101,18064,8.5552,9092.0,53.4908,101.868,2.7067,16.7984,0.042314
W101,18065,8.5571,9092.5,53.0656,100.7557,2.7084,17.0787,0.044511
W101,18066,8.5612,9093.0,52.837,100.4202,2.7030000000000003,18.0466,0.050169
W101,18067,8.5685,9093.5,52.7822,100.3837,2.6925,19.1926,0.054713
W101,18068,8.5833,9094.0,52.8444,100.5522,2.6926,19.6189,0.058241
W101,18069,8.6388,9094.5,52.9797,100.8254,2.6879,18.2353,0.053485000000000005
W101,18070,8.7482,9095.0,53.3658,101.3323,2.6833,14.9278,0.03982
W101,18071,8.8258,9095.5,53.5605,101.6416,2.6867,11.6192,0.019486
W101,18072,8.79,9096.0,53.4429,101.6973,2.6968,10.7124,0.012359
W101,18073,8.7002,9096.5,53.2205,101.5495,2.7056,11.7591,0.018274
W101,18074,8.6534,9097.0,53.1091,101.4656,2.707,12.2949,0.02037
W101,18075,8.6486,9097.5,53.2233,101.4703,2.7084,11.5389,0.016912
W101,18076,8.6547,9098.0,53.3561,101.5338,2.702,10.6341,0.011693
W101,18077,8.6548,9098.5,53.3512,101.4987,2.6915,9.9823,0.007756
W101,18078,8.6521,9099.0,53.2245,101.5068,2.681,9.5481,0.005048
W101,18079,8.6507,9099.5,53.1,101.4348,2.6837,9.6356,0.00627
W101,18080,8.6437,9100.0,52.9605,101.4019,2.7025,10.2231,0.009603
W101,18081,8.6301,9100.5,52.7717,101.1399,2.7389,10.6364,0.011741
W101,18082,8.6194,9101.0,52.6727,100.8935,2.7955,9.8587,0.006883
W101,18083,8.6152,9101.5,52.5837,100.3795,2.8615,7.7438,4.5e-05
W101,18084,8.613999999999999,9102.0,52.3322,99.8414,2.9157,5.3749,3.4e-05
W101,18085,8.613,9102.5,51.9796,99.1766,2.9445,3.8953,-1e-05
W101,18086,8.612,9103.0,51.3665,98.4825,2.9559,3.4378,6e-06
W101,18087,8.6119,9103.5,51.2154,97.7239,2.9610000000000003,3.4769,-5e-06
W101,18088,8.6089,9104.0,51.0412,96.7858,2.9657,3.3399,3e-06
W101,18089,8.605,9104.5,50.7521,96.1514,2.9678,3.0641,-3e-06
W101,18090,8.6012,9105.0,50.3012,95.5283,2.9652,2.8768,2e-06
W101,18091,8.6001,9105.5,49.7127,94.904,2.9596,2.7880000000000003,-2e-06
W101,18092,8.6011,9106.0,49.6342,94.2191,2.955,2.9683,1e-06
W101,18093,8.603,9106.5,49.4532,93.6795,2.9541,3.7926,-2e-06
W101,18094,8.6041,9107.0,49.3516,93.3655,2.9557,4.8624,1e-06
W101,18095,8.6061,9107.5,48.9947,93.2211,2.9567,5.4658,-2e-06
W101,18096,8.6098,9108.0,48.9045,93.0611,2.943,5.6739,1e-06
W101,18097,8.6106,9108.5,48.75899999999999,92.8708,2.9151,5.6421,-1e-06
W101,18098,8.6035,9109.0,48.7026,92.675,2.9151,5.4498,1e-06
W101,18099,8.5881,9109.5,48.71100000000001,92.6186,2.9298,5.3112,-1e-06
W101,18100,8.5745,9110.0,48.8091,92.6016,2.9495,5.03,0.0
W101,18101,8.5694,9110.5,48.9673,92.6924,2.9628,4.2376,-1e-06
W101,18102,8.571,9111.0,48.9957,92.6349,2.9656,3.53,0.0
W101,18103,8.573,9111.5,48.9552,92.6198,2.9653,3.6276,-0.0
W101,18104,8.5749,9112.0,48.8875,92.5635,2.974,4.1138,0.0
W101,18105,8.575,9112.5,48.9855,92.5738,2.9856,4.396,-0.0
W101,18106,8.5751,9113.0,49.1217,92.4814,2.9922,4.6561,0.0
W101,18107,8.5764,9113.5,49.2064,92.335,2.9827,5.2768,-0.0
W101,18108,8.5854,9114.0,49.1409,92.1342,2.9731,6.3132,0.0
W101,18109,8.6011,9114.5,48.9318,91.7142,2.9576,7.8419,-0.0
W101,18110,8.6196,9115.0,48.7221,91.2129,2.9305,9.7569,0.0
W101,18111,8.6305,9115.5,48.5864,90.6156,2.903,10.942,-0.0
W101,18112,8.6328,9116.0,48.5408,90.2031,2.887,10.6251,0.0
W101,18113,8.6321,9116.5,48.5876,89.9149,2.8883,9.7582,-0.0
W101,18114,8.634,9117.0,48.5539,89.7456,2.8936,9.6883,0.0
W101,18115,8.6349,9117.5,48.3685,89.6744,2.8952,10.1164,-0.0
W101,18116,8.6348,9118.0,48.2131,89.7648,2.8924,10.0237,0.0
W101,18117,8.6308,9118.5,48.1512,89.9993,2.9,9.6012,-0.0
W101,18118,8.6241,9119.0,48.1206,90.3159,2.9104,9.0704,0.0
W101,18119,8.6181,9119.5,48.108,90.5066,2.9242,7.7508,-0.0
W101,18120,8.6151,9120.0,48.0424,90.6855,2.9431,5.7171,0.0
W101,18121,8.6132,9120.5,48.0655,91.0203,2.9646,4.0325,-0.0
W101,18122,8.6141,9121.0,48.1048,91.4079,2.9813,3.0998,0.0
W101,18123,8.617,9121.5,48.157,91.7713,2.9902,2.6549,-0.0
W101,18124,8.6209,9122.0,48.2531,92.1529,2.9905,2.3472,0.0
W101,18125,8.623,9122.5,48.4397,92.6077,2.9886,2.0429,-0.0
W101,18126,8.6248,9123.0,48.7201,93.0904,2.9862,2.0912,0.0
W101,18127,8.6227,9123.5,49.0495,93.5574,2.9818,2.588,-0.0
W101,18128,8.6148,9124.0,49.2777,93.8502,2.9758,3.0828,0.0
W101,18129,8.6031,9124.5,49.2933,94.037,2.9684,3.2895,-0.0
W101,18130,8.5931,9125.0,48.9929,94.1229,2.9587,3.4542,0.0
W101,18131,8.5843,9125.5,48.9229,94.1225,2.947,3.8659,-0.0
W101,18132,8.5804,9126.0,49.0444,94.1024,2.9392,4.6258,0.0
W101,18133,8.5841,9126.5,49.4792,94.0764,2.9484,5.6071,-0.0
W101,18134,8.5896,9127.0,49.7056,93.9903,2.9516,6.1703,0.0
W101,18135,8.5878,9127.5,49.7968,93.8446,2.9517,5.7531,-0.0
W101,18136,8.5831,9128.0,49.8524,93.8088,2.9679,4.7856,0.0
W101,18137,8.5801,9128.5,49.8468,93.8387,2.9991,4.0252,-0.0
W101,18138,8.5791,9129.0,49.8241,94.0348,3.0186,3.6367,0.0
W101,18139,8.5792,9129.5,49.7712,94.235,3.0108,3.485,-0.0
W101,18140,8.5832,9130.0,49.6844,94.3871,2.9955,3.4963,0.0
W101,18141,8.59,9130.5,49.6126,94.4575,2.9835,3.4922,-0.0
W101,18142,8.5968,9131.0,49.5146,94.3981,2.9732,3.5323,0.0
W101,18143,8.6008,9131.5,49.3958,94.2562,2.9562,3.8772,-0.0
W101,18144,8.6019,9132.0,49.2248,94.0994,2.9417,4.3195,0.0
W101,18145,8.602,9132.5,48.9708,94.0024,2.9468,4.5429,-0.0
W101,18146,8.6029,9133.0,48.757,93.9981,2.9483,4.8425,0.0
W101,18147,8.6028,9133.5,48.5881,94.0701,2.9629,5.2209,-0.0
W101,18148,8.5999,9134.0,48.478,94.1041,2.9679,5.043,0.0
W101,18149,8.5952,9134.5,48.392,94.0727,2.9581,4.4869,-0.0
W101,18150,8.5943,9135.0,48.3457,93.962,2.9602,4.2934,0.0
W101,18151,8.599,9135.5,48.3167,93.8511,2.9671,4.3222,-0.0
W101,18152,8.6038,9136.0,48.3454,93.8148,2.9727,4.0298,0.0
W101,18153,8.605,9136.5,48.3943,93.8409,2.9751,3.4281,-0.0
W101,18154,8.6071,9137.0,48.5625,93.9051,2.9778,2.8245,0.0
W101,18155,8.6108,9137.5,48.6156,93.928,2.982,2.523,-0.0
W101,18156,8.6108,9138.0,48.7602,93.9574,2.9865,2.4909,0.0
W101,18157,8.6061,9138.5,48.8999,93.9754,2.9842,2.5098,-0.0
W101,18158,8.6032,9139.0,49.1181,93.9541,2.9711,2.6525,0.0
W101,18159,8.6031,9139.5,49.2595,93.8573,2.9503,2.9991,-0.0
W101,18160,8.604,9140.0,49.3779,93.735,2.9389,3.2339,0.0
W101,18161,8.604,9140.5,49.2756,93.6329,2.9487,3.1991,-0.0
W101,18162,8.6041,9141.0,49.2439,93.7204,2.9606,3.0838,0.0
W101,18163,8.6061,9141.5,48.9579,93.8708,2.9669,3.0018,-0.0
W101,18164,8.6099,9142.0,48.8601,94.0295,2.9665,2.9908,0.0
W101,18165,8.6118,9142.5,48.8137,94.0584,2.9804,3.0834,-0.0
W101,18166,8.6108,9143.0,48.8957,94.0724,2.9848,3.0282,0.0
W101,18167,8.6059,9143.5,48.9546,94.0506,2.9832,2.7326,-0.0
W101,18168,8.5982,9144.0,49.0848,94.0444,2.9797,2.4913,0.0
W101,18169,8.5933,9144.5,49.2414,94.0596,2.9786,2.3622,-0.0
W101,18170,8.595,9145.0,49.5717,94.1037,2.9762,2.2859,0.0
W101,18171,8.5969,9145.5,49.5839,94.178,2.9709,2.33,-0.0
W101,18172,8.596,9146.0,49.8908,94.2356,2.9666,2.455,0.0
W101,18173,8.5961,9146.5,49.9922,94.2487,2.9636,2.4647,-0.0
W101,18174,8.597999999999999,9147.0,50.1443,94.2418,2.9599,2.3826,0.0
W101,18175,8.5999,9147.5,50.1639,94.2271,2.9551,2.4736,-0.0
W101,18176,8.6007,9148.0,50.0511,94.2565,2.9641,2.6814,0.0
W101,18177,8.5967,9148.5,49.8374,94.2753,2.963,2.5946,-0.0
W101,18178,8.588,9149.0,49.3846,94.2649,2.9434,2.2371,0.0
W101,18179,8.5792,9149.5,49.1715,94.2378,2.9395,2.1467,-0.0
W101,18180,8.5742,9150.0,49.0244,94.2044,2.9404,2.3346,0.0
W101,18181,8.5722,9150.5,49.0327,94.1852,2.95,2.4353,-0.0
W101,18182,8.5731,9151.0,49.1769,94.1096,2.9742,2.4717,0.0
W101,18183,8.5749,9151.5,49.4369,94.0348,2.9803,2.6413,-0.0
W101,18184,8.5751,9152.0,49.6584,93.9466,2.9747,2.8071,0.0
W101,18185,8.5773,9152.5,49.7744,93.9104,2.9724,2.7107,-0.0
W101,18186,8.5852,9153.0,49.6142,93.8868,2.9754,2.4181,0.0
W101,18187,8.5969,9153.5,50.0287,93.9522,2.9772,2.2968,-0.0
W101,18188,8.6066,9154.0,50.2707,94.0673,2.9769,2.3097,0.0
W101,18189,8.6087,9154.5,50.4864,94.2087,2.9708,2.0814,-0.0
W101,18190,8.6059,9155.0,51.6494,94.3058,2.9836,1.7712,0.0
W101,18191,8.6021,9155.5,52.2941,94.38,2.9863,1.7536,-0.0
W101,18192,8.5999,9156.0,51.978,94.4793,2.9777,1.9009,0.0
W101,18193,8.5958,9156.5,51.5879,94.5413,2.9744,2.1325,-0.0
W101,18194,8.589,9157.0,50.9674,94.6185,2.9817,2.5775,0.0
W101,18195,8.5831,9157.5,50.7072,94.646,2.9857,2.8954,-0.0
W101,18196,8.578,9158.0,51.051,94.6765,2.9917,2.756,0.0
W101,18197,8.573,9158.5,51.1921,94.7235,2.9852,2.3343,-0.0
W101,18198,8.5671,9159.0,50.8417,94.6844,2.9697,2.1228,0.0
W101,18199,8.5631,9159.5,49.6147,94.6262,2.9626,2.1253,-1e-06
W101,18200,8.56,9160.0,49.2119,94.5313,2.9667,2.0672,0.0
W101,18201,8.5572,9160.5,49.1205,94.4658,2.968,2.0049,-1e-06
W101,18202,8.5571,9161.0,49.2875,94.3966,2.9685,2.2662,0.0
W101,18203,8.5587,9161.5,49.4913,94.3007,2.9729,2.803,-1e-06
W101,18204,8.5547,9162.0,49.3852,94.19,2.9748,3.3401,1e-06
W101,18205,8.5451,9162.5,49.4857,93.9982,2.9634,3.7449,-2e-06
W101,18206,8.5374,9163.0,49.7875,93.806,2.9499,3.9475,1e-06
W101,18207,8.5373,9163.5,49.8077,93.5403,2.9528,4.2241,-3e-06
W101,18208,8.5423,9164.0,49.7219,93.3862,2.9471,4.6914,3e-06
W101,18209,8.5513,9164.5,49.4833,93.423,2.9319,5.1763,-9e-06
W101,18210,8.5663,9165.0,49.9785,93.8381,2.8944,5.8621,1.2e-05
W101,18211,8.5859,9165.5,50.5805,94.6701,2.8314,7.1495,3.8e-05
W101,18212,8.6034,9166.0,51.0976,95.4225,2.8107,8.2965,0.002175
W101,18213,8.6103,9166.5,51.3931,95.7062,2.8288,7.8049,2.8999999999999997e-05
W101,18214,8.6057,9167.0,51.3341,95.7398,2.8747,5.8079,2.1e-05
W101,18215,8.5951,9167.5,51.2219,95.6475,2.9216,4.1417,-9e-06
W101,18216,8.5863,9168.0,50.9364,95.7551,2.9518,3.7579,3e-06
W101,18217,8.5833,9168.5,51.1227,95.6363,2.9634,3.8446,-3e-06
W101,18218,8.5852,9169.0,51.0671,95.3127,2.9633,3.8878,1e-06
W101,18219,8.5911,9169.5,51.1188,95.0539,2.9632,4.2241,-2e-06
W101,18220,8.5979,9170.0,50.8839,94.8111,2.9704,4.7702,1e-06
W101,18221,8.6019,9170.5,50.5067,94.5119,2.9656,4.8669,-1e-06
W101,18222,8.6041,9171.0,49.8734,93.9893,2.9624,4.3346,1e-06
W101,18223,8.6081,9171.5,49.1123,93.3998,2.9712,3.5866,-1e-06
W101,18224,8.6137,9172.0,48.8323,93.1864,2.9808,3.136,0.0
W101,18225,8.6146,9172.5,48.7353,93.274,2.9815,3.0817,-1e-06
W101,18226,8.6089,9173.0,48.7699,93.4502,2.9772,3.1576,0.0
W101,18227,8.6009,9173.5,48.8541,93.6426,2.9719,2.9902,-1e-06
W101,18228,8.5912,9174.0,49.0141,93.6622,2.9664,2.6913,0.0
W101,18229,8.5863,9174.5,49.169,93.6771,2.9646,2.7984,-1e-06
W101,18230,8.5862,9175.0,49.287,93.6006,2.9694,3.3994,0.0
W101,18231,8.589,9175.5,49.4125,93.5808,2.9747,4.1323,-1e-06
W101,18232,8.591000000000001,9176.0,49.4552,93.4757,2.971,4.6946,0.0
W101,18233,8.593,9176.5,49.471,93.46,2.9609,5.0007,-1e-06
W101,18234,8.594,9177.0,49.4356,93.4716,2.9522,5.0607,0.0
W101,18235,8.5948,9177.5,49.3725,93.6093,2.9514,5.027,-1e-06
W101,18236,8.5919,9178.0,49.3278,93.657,2.9611,4.8949,0.0
W101,18237,8.5871,9178.5,49.2866,93.6408,2.97,4.6113,-1e-06
W101,18238,8.5831,9179.0,49.2531,93.4461,2.9655,4.4371,0.0
W101,18239,8.581,9179.5,49.2072,93.4333,2.9524,4.7471,-1e-06
W101,18240,8.5791,9180.0,49.3559,93.6423,2.9389,5.2893,1e-06
W101,18241,8.5791,9180.5,49.3056,93.9479,2.9359,5.8238,-1e-06
W101,18242,8.5802,9181.0,49.3269,94.005,2.9407,6.9435,1e-06
W101,18243,8.5841,9181.5,49.1209,93.8457,2.9425,8.4913,-1e-06
W101,18244,8.59,9182.0,49.1508,93.6141,2.9398,9.1672,1e-06
W101,18245,8.5968,9182.5,49.1535,93.5309,2.9431,8.4242,-1e-06
W101,18246,8.5995,9183.0,49.3577,93.5095,2.9525,7.1957,1e-06
W101,18247,8.5927,9183.5,49.422,93.6481,2.971,6.0652,-2e-06
W101,18248,8.5811,9184.0,49.4894,93.6628,2.9806,5.085,2e-06
W101,18249,8.5722,9184.5,49.4106,93.5176,2.9755,4.38,-2e-06
W101,18250,8.5661,9185.0,49.3313,93.1683,2.9679,4.4525,2e-06
W101,18251,8.5623,9185.5,49.2578,92.8923,2.9616,5.1462,-3e-06
W101,18252,8.5632,9186.0,49.2337,92.7358,2.9564,5.563,4e-06
W101,18253,8.5681,9186.5,49.1649,92.6053,2.9649,5.1686,-4e-06
W101,18254,8.5751,9187.0,49.0894,92.5227,2.9854,4.5499,9e-06
W101,18255,8.5841,9187.5,49.0064,92.6397,2.9845,4.6657,5e-06
W101,18256,8.5942,9188.0,49.0984,93.086,2.9325,6.001,0.000226
W101,18257,8.6084,9188.5,49.4684,94.071,2.8368,8.8354,0.0053100000000000005
W101,18258,8.6293,9189.0,50.2554,95.1325,2.7343,12.965,0.023684
W101,18259,8.6568,9189.5,50.9893,96.7793,2.6558,17.3455,0.040552
W101,18260,8.6804,9190.0,51.8734,98.49,2.6097,20.4044,0.05615
W101,18261,8.6928,9190.5,52.6517,100.5714,2.5862,21.5588,0.064439
W101,18262,8.7013,9191.0,54.216,102.8583,2.5705,21.9224,0.068887
W101,18263,8.7169,9191.5,55.84,105.3588,2.5568,22.7108,0.073428
W101,18264,8.7308,9192.0,57.1996,108.0893,2.5494,23.5155,0.07659000000000002
W101,18265,8.7225,9192.5,57.6917,109.3275,2.5693,22.8479,0.07304400000000001
W101,18266,8.6885,9193.0,57.5766,109.8054,2.6337,19.6206,0.063096
W101,18267,8.6455,9193.5,56.9479,109.3413,2.7405,14.374,0.046
W101,18268,8.6118,9194.0,57.0769,108.6043,2.8512,9.3422,0.026996
W101,18269,8.5915,9194.5,56.9533,107.2162,2.9139,6.7941,-5.5e-05
W101,18270,8.5802,9195.0,56.6757,105.2874,2.9393,6.4487,0.000126
W101,18271,8.5712,9195.5,55.298,103.7325,2.9525,6.6275,-5.3e-05
W101,18272,8.5651,9196.0,54.0209,102.2062,2.9539,6.5842,2.2e-05
W101,18273,8.561,9196.5,52.5697,100.989,2.9541,6.5611,-1.9e-05
W101,18274,8.5569,9197.0,51.7257,97.9036,2.9555,6.0596,9e-06
W101,18275,8.55,9197.5,50.7426,95.4263,2.9601,4.8138,-1e-05
W101,18276,8.5422,9198.0,49.8916,93.2985,2.966,3.8314,5e-06
W101,18277,8.5372,9198.5,49.2726,92.2772,2.9687,3.8952,-7.000000000000001e-06
W101,18278,8.5352,9199.0,48.9769,91.7735,2.9639,4.5678,3e-06
W101,18279,8.537,9199.5,48.8262,91.4739,2.951,5.3088,-5e-06
W101,18280,8.5392,9200.0,48.7308,91.3871,2.9352,5.9787,3e-06
W101,18281,8.5443,9200.5,48.6728,91.2181,2.9236,6.4946,-4e-06
W101,18282,8.5542,9201.0,48.618,90.9363,2.9173,6.7718,3e-06
W101,18283,8.5679,9201.5,48.4503,90.5515,2.9131,6.6394,-4e-06
W101,18284,8.5797,9202.0,48.1553,90.1461,2.9061,6.1508,6e-06
W101,18285,8.586,9202.5,47.9178,89.8077,2.8968,6.1561,-3e-06
W101,18286,8.5911,9203.0,47.8045,89.6143,2.8829,7.2010000000000005,5.5e-05
W101,18287,8.6164,9203.5,47.9033,89.6675,2.8383,8.8065,0.001063
W101,18288,8.6679,9204.0,48.2059,89.9072,2.782,10.0006,0.005733
W101,18289,8.6991,9204.5,48.6379,90.6025,2.7296,10.8338,0.009486
W101,18290,8.6775,9205.0,49.1798,91.677,2.6775,12.3705,0.016734
W101,18291,8.6491,9205.5,50.0197,93.3058,2.6203,14.872,0.027476
W101,18292,8.6435,9206.0,50.8614,95.3051,2.5769,17.2403,0.03833
W101,18293,8.6283,9206.5,51.7142,97.4095,2.5803,18.3585,0.04305
W101,18294,8.5997,9207.0,52.4109,99.5721,2.6331,17.4021,0.03907
W101,18295,8.5849,9207.5,53.1095,101.1274,2.744,13.8524,0.028196
W101,18296,8.5853,9208.0,53.5166,101.8209,2.8644,9.0416,0.016893000000000002
W101,18297,8.59,9208.5,53.6334,101.6776,2.9364,5.5899,-3.3e-05
W101,18298,8.5938,9209.0,53.5323,101.2248,2.9473,4.9727,8.2e-05
W101,18299,8.5946,9209.5,53.2779,100.7027,2.9407,6.2047,-3.3e-05
W101,18300,8.5887,9210.0,53.0246,100.379,2.9342,7.2709,1.4000000000000001e-05
W101,18301,8.5771,9210.5,52.6434,100.1554,2.938,6.9398,-1.2e-05
W101,18302,8.5683,9211.0,52.0812,99.6661,2.947,5.5138,6e-06
W101,18303,8.5642,9211.5,51.0767,98.8064,2.9496,4.3345,-6e-06
W101,18304,8.564,9212.0,50.5077,98.2023,2.9514,3.9136,3e-06
W101,18305,8.5631,9212.5,49.6421,97.9685,2.9524,3.798,-4e-06
W101,18306,8.5642,9213.0,49.462,98.1194,2.9539,3.8438,2e-06
W101,18307,8.5681,9213.5,49.2213,98.5193,2.9530000000000003,4.238,-3e-06
W101,18308,8.573,9214.0,49.8663,98.8401,2.9467,4.7423,1e-06
W101,18309,8.5784,9214.5,50.849,99.2766,2.9365,5.1751,-2e-06
W101,18310,8.5911,9215.0,51.2044,99.9331,2.9278,5.8095,1e-06
W101,18311,8.6053,9215.5,51.3044,100.5483,2.9247,6.3398,-2e-06
W101,18312,8.6074,9216.0,51.1922,101.2017,2.9291,6.1218,1e-06
W101,18313,8.597999999999999,9216.5,50.9986,101.5874,2.9421,5.1711,-1e-06
W101,18314,8.5893,9217.0,50.782,101.7516,2.9488,4.275,1e-06
W101,18315,8.5853,9217.5,50.6049,101.7633,2.9361,3.8987,-1e-06
W101,18316,8.5862,9218.0,50.8486,101.8127,2.9307,4.0009,0.0
W101,18317,8.591000000000001,9218.5,51.7514,101.9062,2.9251,4.27,-1e-06
W101,18318,8.5949,9219.0,51.997,102.092,2.9231,4.6487,0.0
W101,18319,8.5968,9219.5,52.382,102.3836,2.925,5.153,-1e-06
W101,18320,8.5958,9220.0,51.9551,102.5042,2.9285,5.5832,0.0
W101,18321,8.5918,9220.5,51.5483,102.407,2.931,5.7944,-1e-06
W101,18322,8.5848,9221.0,50.6387,102.146,2.9351,5.5193,0.0
W101,18323,8.5731,9221.5,50.1004,101.9638,2.9425,4.5506,-1e-06
W101,18324,8.5624,9222.0,49.2529,101.8847,2.9503,3.4331,0.0
W101,18325,8.5596,9222.5,49.3991,101.8872,2.9517,2.9244,-1e-06
W101,18326,8.5669,9223.0,49.9904,102.0917,2.9442,3.0658,0.0
W101,18327,8.5724,9223.5,50.8501,102.246,2.9412,3.554,-1e-06
W101,18328,8.5668,9224.0,51.5164,102.4252,2.943,4.2041,0.0
W101,18329,8.5572,9224.5,51.2591,102.4673,2.9456,4.5741,-1e-06
W101,18330,8.5521,9225.0,50.7485,102.4385,2.9473,4.4695,0.0
W101,18331,8.5489,9225.5,50.1655,102.1855,2.9564,4.1788,-1e-06
W101,18332,8.543,9226.0,49.9302,101.929,2.9678,4.0244,0.0
W101,18333,8.5372,9226.5,50.7405,101.6552,2.9685,3.7902,-1e-06
W101,18334,8.5345,9227.0,51.0419,101.5534,2.9573,3.4264,0.0
W101,18335,8.5396,9227.5,51.0069,101.5292,2.9504,3.1406,-1e-06
W101,18336,8.5561,9228.0,50.8443,101.4543,2.9459,3.1024,0.0
W101,18337,8.5754,9228.5,50.8148,101.4256,2.9435,3.5405,-1e-06
W101,18338,8.5843,9229.0,50.7294,101.2888,2.942,4.3317,0.0
W101,18339,8.5808,9229.5,50.7264,101.4734,2.9406,4.8747,-2e-06
W101,18340,8.5741,9230.0,50.4172,101.6953,2.9449,4.7665,-0.0
W101,18341,8.5699,9230.5,50.1161,102.0444,2.9594,4.4202,-3e-06
W101,18342,8.5641,9231.0,49.3926,102.1935,2.9567,4.2066,-1e-06
W101,18343,8.5593,9231.5,49.6948,102.0785,2.9444,3.9918,-4e-06
W101,18344,8.5611,9232.0,49.9149,101.8299,2.9344,3.9638,-6e-06
W101,18345,8.5649,9232.5,50.849,101.6014,2.9241,4.7027,4e-06
W101,18346,8.5669,9233.0,51.1285,101.5311,2.8982,6.2799,0.000172
W101,18347,8.567,9233.5,51.5343,101.703,2.8773,8.0831,0.006038
W101,18348,8.5667,9234.0,51.397,101.8863,2.8763,9.1784,0.009477
W101,18349,8.5616,9234.5,51.3138,101.9184,2.8963,8.7767,-8.499999999999999e-05
W101,18350,8.549,9235.0,51.1305,101.7969,2.9278,7.0798,4.5e-05
W101,18351,8.5365,9235.5,50.9888,101.6327,2.9565,5.1209,-2.8000000000000003e-05
W101,18352,8.5334,9236.0,50.8286,101.4304,2.9743,3.7436,7.000000000000001e-06
W101,18353,8.5372,9236.5,50.7077,101.1539,2.9754,3.2642,-1e-05
W101,18354,8.5452,9237.0,50.743,100.7866,2.9604,3.6439,3e-06
W101,18355,8.556000000000001,9237.5,50.8081,100.6179,2.9357,4.7841,-5e-06
W101,18356,8.5676,9238.0,50.9961,100.5861,2.9199,6.3284,1e-06
W101,18357,8.5726,9238.5,50.5852,100.5294,2.9222,7.2667,-3e-06
W101,18358,8.5698,9239.0,50.5256,100.4125,2.9367,7.0903,1e-06
W101,18359,8.5631,9239.5,49.9921,100.2576,2.9577,6.1687,-2e-06
W101,18360,8.5581,9240.0,50.1004,100.3888,2.969,4.9041,0.0
W101,18361,8.5551,9240.5,49.5628,100.5381,2.9681,3.8619,-1e-06
W101,18362,8.5542,9241.0,49.6117,100.7576,2.9713,3.6293,0.0
W101,18363,8.5561,9241.5,49.9729,100.9401,2.9803,3.8492,-1e-06
W101,18364,8.5601,9242.0,50.1126,101.0815,2.9838,3.6797,0.0
W101,18365,8.5651,9242.5,50.0729,101.1196,2.9738,3.3247,-1e-06
W101,18366,8.572000000000001,9243.0,49.7317,101.0985,2.9513,3.4451,0.0
W101,18367,8.578,9243.5,49.9838,101.134,2.929,4.1145,-1e-06
W101,18368,8.5839,9244.0,50.231,101.3156,2.9212,5.1659,0.0
W101,18369,8.5875,9244.5,50.7606,101.5865,2.9216,6.234,-0.0
W101,18370,8.5816,9245.0,50.6512,101.9303,2.9261,6.7249,0.0
W101,18371,8.5693,9245.5,50.742,102.1852,2.9283,6.4964,-0.0
W101,18372,8.5624,9246.0,50.6867,102.3538,2.9273,5.8685,0.0
W101,18373,8.562999999999999,9246.5,50.8966,102.2767,2.9414,5.2045,-0.0
W101,18374,8.562999999999999,9247.0,50.7687,101.9885,2.9416,4.747,0.0
W101,18375,8.5632,9247.5,51.1054,101.8043,2.9363,4.578,-0.0
W101,18376,8.566,9248.0,50.474,101.7045,2.9442,4.4174,0.0
W101,18377,8.5699,9248.5,50.572,101.874,2.9530000000000003,4.2819,-0.0
W101,18378,8.571,9249.0,50.8842,101.988,2.9593,4.3855,0.0
W101,18379,8.5718,9249.5,51.7016,101.9669,2.9575,4.5122,-0.0
W101,18380,8.5678,9250.0,51.6578,101.6496,2.9516,4.2198,0.0
W101,18381,8.5611,9250.5,50.9925,101.1723,2.9465,3.758,-0.0
W101,18382,8.5562,9251.0,50.5002,100.7959,2.945,3.4869,0.0
W101,18383,8.5542,9251.5,50.1445,100.7142,2.9452,3.2562,-0.0
W101,18384,8.5549,9252.0,49.5366,100.7389,2.9486,3.1503,0.0
W101,18385,8.5547,9252.5,49.17100000000001,100.8395,2.9563,3.3853,-0.0
W101,18386,8.5488,9253.0,49.0985,100.9051,2.9642,3.6212,0.0
W101,18387,8.5402,9253.5,49.2929,100.8696,2.9703,3.5622,-0.0
W101,18388,8.5353,9254.0,49.5191,100.7829,2.9719,3.4794,0.0
W101,18389,8.5351,9254.5,49.7869,100.7414,2.9706,3.3985,-0.0
W101,18390,8.5371,9255.0,49.8954,100.7376,2.9756,3.1281,0.0
W101,18391,8.541,9255.5,50.4962,100.8937,2.9758,2.8574,-0.0
W101,18392,8.5458,9256.0,50.2651,101.0077,2.9686,2.9997,0.0
W101,18393,8.5478,9256.5,50.0654,101.2464,2.9568,3.4451,-0.0
W101,18394,8.5461,9257.0,49.2218,101.2535,2.9449,3.7641,0.0
W101,18395,8.5464,9257.5,49.0641,101.3346,2.9335,3.9374,-0.0
W101,18396,8.5534,9258.0,49.1862,101.4428,2.9376,4.182,0.0
W101,18397,8.5679,9258.5,50.1663,101.5952,2.94,4.397,-0.0
W101,18398,8.5813,9259.0,50.7243,101.7015,2.9413,4.4783,0.0
W101,18399,8.5825,9259.5,51.0559,101.8707,2.9507,4.4053,-0.0
